NAME,RT,C,1,"Record Type"
VAL,RT,C,1,"H","H","Housing Record or Group Quarters Unit"
VAL,AGS,C,1,"1","1","None"
VAL,AGS,C,1,"2","2","$    1 - $  999"
VAL,AGS,C,1,"3","3","$ 1000 - $ 2499"
VAL,AGS,C,1,"4","4","$ 2500 - $ 4999"
VAL,AGS,C,1,"5","5","$ 5000 - $ 9999"
VAL,AGS,C,1,"6","6","$10000+"
NAME,BATH,C,1,"Bathtub or shower"
VAL,BATH,C,1,"b","b","N/A (GQ)"
VAL,BATH,C,1,"1","1","Yes"
VAL,BATH,C,1,"2","2","No"
NAME,BDSP,N,2,"Number of bedrooms"
VAL,BDSP,N,2,bb,bb,"N/A (GQ)"
VAL,BDSP,N,2,0,99,"0 to 99 bedrooms (Top-coded)"
NAME,BLD,C,2,"Units in structure"
VAL,BLD,C,2,"bb","bb","N/A (GQ)"
VAL,BLD,C,2,"01","01","Mobile home or trailer"
VAL,BLD,C,2,"02","02","One-family house detached"
VAL,BLD,C,2,"03","03","One-family house attached"
VAL,BLD,C,2,"04","04","2 Apartments"
VAL,BLD,C,2,"05","05","3-4 Apartments"
VAL,BLD,C,2,"06","06","5-9 Apartments"
VAL,BLD,C,2,"07","07","10-19 Apartments"
VAL,BLD,C,2,"08","08","20-49 Apartments"
VAL,BLD,C,2,"09","09","50 or more apartments"
VAL,BLD,C,2,"10","10","Boat, RV, van, etc."
NAME,BROADBND,C,1,"Cellular data plan for a smartphone or other mobile device"
VAL,BROADBND,C,1,"b","b","N/A (GQ/vacant/no paid access to the internet)"
VAL,BROADBND,C,1,"1","1","Yes"
VAL,BROADBND,C,1,"2","2","No"
NAME,COMPOTHX,C,1,"Other computer equipment"
VAL,COMPOTHX,C,1,"b","b","N/A (GQ/vacant)"
VAL,COMPOTHX,C,1,"1","1","Yes"
VAL,COMPOTHX,C,1,"2","2","No"
NAME,CONP,N,4,"Condominium fee (monthly amount, use ADJHSG to adjust CONP to constant dollars)"
VAL,CONP,N,4,bbbb,bbbb,"N/A (GQ/vacant units/not owned or being bought)"
VAL,CONP,N,4,0,9999,"$0 - $9999 (Rounded and top-coded)"
NAME,DIALUP,C,1,"Dial-up service"
VAL,DIALUP,C,1,"b","b","N/A (GQ/vacant/no paid access to the internet)"
VAL,DIALUP,C,1,"1","1","Yes"
VAL,DIALUP,C,1,"2","2","No"
NAME,ELEFP,C,1,"Electricity cost flag variable"
VAL,ELEFP,C,1,"b","b","N/A (GQ/vacant)"
VAL,ELEFP,C,1,"1","1","Included in rent or in condo fee"
VAL,ELEFP,C,1,"2","2","No charge or electricity not used"
VAL,ELEFP,C,1,"3","3","Valid monthly electricity cost in ELEP"
NAME,ELEP,N,4,"Electricity cost (monthly cost, use ADJHSG to adjust ELEP to constant dollars)"
VAL,ELEP,N,4,bbbb,bbbb,"N/A (GQ/vacant/included in rent or in condo fee/no charge or electricity not used)"
VAL,ELEP,N,4,3,9999,"$3 to $9999 (Rounded and top-coded)"
NAME,FS,C,1,"Yearly food stamp/Supplemental Nutrition Assistance Program (SNAP) recipiency"
VAL,FS,C,1,"b","b","N/A (vacant)"
VAL,FS,C,1,"1","1","Yes"
VAL,FS,C,1,"2","2","No"
NAME,FULFP,C,1,"Fuel cost flag variable"
VAL,FULFP,C,1,"b","b","N/A (GQ/vacant)"
VAL,FULFP,C,1,"1","1","Included in rent or in condo fee"
VAL,FULFP,C,1,"2","2","No charge or fuel other than gas or electricity not used"
VAL,FULFP,C,1,"3","3","Valid annual fuel cost in FULP"
NAME,FULP,N,4,"Fuel cost (yearly cost for fuels other than gas and electricity, use ADJHSG to adjust FULP to constant dollars)"
VAL,FULP,N,4,bbbb,bbbb,"N/A (GQ/vacant/included in rent or in condo fee/no charge or fuel other than gas or electricity not used)"
VAL,FULP,N,4,3,9999,"$3 to $9999 (Rounded and top-coded)"
NAME,GASFP,C,1,"Gas cost flag variable"
VAL,GASFP,C,1,"b","b","N/A (GQ/vacant)"
VAL,GASFP,C,1,"1","1","Included in rent or in condo fee"
VAL,GASFP,C,1,"2","2","Included in electricity payment"
VAL,GASFP,C,1,"3","3","No charge or gas not used"
VAL,GASFP,C,1,"4","4","Valid monthly gas cost in GASP"
NAME,GASP,N,4,"Gas cost (monthly cost, use ADJHSG to adjust GASP to constant dollars)"
VAL,GASP,N,4,bbbb,bbbb,"N/A (GQ/vacant/included in rent or in condo fee/included in electricity payment/no charge or gas not used)"
VAL,GASP,N,4,4,9999,"$4 to $9999 (Rounded and top-coded)"
NAME,HFL,C,1,"House heating fuel"
VAL,HFL,C,1,"b","b","N/A (GQ/vacant)"
VAL,HFL,C,1,"1","1","Utility gas"
VAL,HFL,C,1,"2","2","Bottled, tank, or LP gas"
VAL,HFL,C,1,"3","3","Electricity"
VAL,HFL,C,1,"4","4","Fuel oil, kerosene, etc."
VAL,HFL,C,1,"5","5","Coal or coke"
VAL,HFL,C,1,"6","6","Wood"
VAL,HFL,C,1,"7","7","Solar energy"
VAL,HFL,C,1,"8","8","Other fuel"
VAL,HFL,C,1,"9","9","No fuel used"
NAME,HISPEED,C,1,"Broadband (high speed) Internet service such as cable, fiber optic, or DSL service"
VAL,HISPEED,C,1,"b","b","N/A (GQ/vacant/no paid access to the internet)"
VAL,HISPEED,C,1,"1","1","Yes"
VAL,HISPEED,C,1,"2","2","No"
NAME,HOTWAT,C,1,"Water heater (Puerto Rico only)"
VAL,HOTWAT,C,1,"b","b","N/A (GQ)"
VAL,HOTWAT,C,1,"1","1","Yes"
VAL,HOTWAT,C,1,"2","2","No"
VAL,HOTWAT,C,1,"9","9","Case is from the United States, HOTWAT not applicable"
NAME,INSP,N,5,"Fire/hazard/flood insurance (yearly amount, use ADJHSG to adjust INSP to constant dollars)"
VAL,INSP,N,5,bbbbb,bbbbb,"N/A (GQ/vacant/not owned or being bought)"
VAL,INSP,N,5,0,0,"None"
VAL,INSP,N,5,1,10000,"$1 to $10000 (Rounded and top-coded)"
NAME,LAPTOP,C,1,"Laptop or desktop"
VAL,LAPTOP,C,1,"b","b","N/A (GQ/vacant)"
VAL,LAPTOP,C,1,"1","1","Yes"
VAL,LAPTOP,C,1,"2","2","No"
NAME,MHP,N,5,"Mobile home costs (yearly amount, use ADJHSG to adjust MHP to constant dollars)"
VAL,MHP,N,5,bbbbb,bbbbb,"N/A (GQ/vacant/not owned or being bought/ not mobile home)"
VAL,MHP,N,5,0,0,"None"
VAL,MHP,N,5,1,99999,"$1 to $99999 (Rounded and top-coded)"
NAME,MRGI,C,1,"First mortgage payment includes fire/hazard/flood insurance"
VAL,MRGI,C,1,"b","b","N/A (GQ/vacant/not owned or being bought/not mortgaged)"
VAL,MRGI,C,1,"1","1","Yes, insurance included in payment"
VAL,MRGI,C,1,"2","2","No, insurance paid separately or no insurance"
NAME,MRGP,N,5,"First mortgage payment (monthly amount, use ADJHSG to adjust MRGP to constant dollars)"
VAL,MRGP,N,5,bbbbb,bbbbb,"N/A (GQ/vacant/not owned or being bought/not mortgaged)"
VAL,MRGP,N,5,1,99999,"$1 to $99999 (Rounded and top-coded)"
NAME,MRGT,C,1,"First mortgage payment includes real estate taxes"
VAL,MRGT,C,1,"b","b","N/A (GQ/vacant/not owned or being bought/not mortgaged)"
VAL,MRGT,C,1,"1","1","Yes, taxes included in payment"
VAL,MRGT,C,1,"2","2","No, taxes paid separately or taxes not required"
NAME,MRGX,C,1,"First mortgage status"
VAL,MRGX,C,1,"b","b","N/A (GQ/vacant/not owned or being bought)"
VAL,MRGX,C,1,"1","1","Mortgage, deed of trust, or similar debt"
VAL,MRGX,C,1,"2","2","Contract to purchase"
VAL,MRGX,C,1,"3","3","None"
NAME,OTHSVCEX,C,1,"Other Internet service"
VAL,OTHSVCEX,C,1,"b","b","N/A (GQ/vacant/no paid access to the internet)"
VAL,OTHSVCEX,C,1,"1","1","Yes"
VAL,OTHSVCEX,C,1,"2","2","No"
NAME,REFR,C,1,"Refrigerator"
VAL,REFR,C,1,"b","b","N/A (GQ)"
VAL,REFR,C,1,"1","1","Yes"
VAL,REFR,C,1,"2","2","No"
NAME,RMSP,N,2,"Number of rooms"
VAL,RMSP,N,2,bb,bb,"N/A (GQ)"
VAL,RMSP,N,2,1,99,"Rooms (Top-coded)"
NAME,RNTM,C,1,"Meals included in rent"
VAL,RNTM,C,1,"b","b","N/A (GQ/vacant units, except 'for rent' and 'rented, not occupied'/owned or being bought/occupied without rent payment)"
VAL,RNTM,C,1,"1","1","Yes"
VAL,RNTM,C,1,"2","2","No"
NAME,RNTP,N,5,"Monthly rent (use ADJHSG to adjust RNTP to constant dollars)"
VAL,RNTP,N,5,bbbbb,bbbbb,"N/A (GQ/vacant units, except 'for rent' and 'rented, not occupied'/owned or being bought/occupied without rent payment)"
VAL,RNTP,N,5,1,99999,"$1 to $99999 (Rounded and top-coded)"
NAME,RWAT,C,1,"Hot and cold running water"
VAL,RWAT,C,1,"b","b","N/A (GQ)"
VAL,RWAT,C,1,"1","1","Yes"
VAL,RWAT,C,1,"2","2","No"
VAL,RWAT,C,1,"9","9","Case is from Puerto Rico, RWAT not applicable"
NAME,RWATPR,C,1,"Running water"
VAL,RWATPR,C,1,"b","b","N/A (GQ)"
VAL,RWATPR,C,1,"1","1","Yes"
VAL,RWATPR,C,1,"2","2","No"
VAL,RWATPR,C,1,"9","9","Case is from the United States, RWATPR not applicable"
NAME,SATELLITE,C,1,"Satellite Internet service"
VAL,SATELLITE,C,1,"b","b","N/A (GQ/vacant/no paid access to the internet)"
VAL,SATELLITE,C,1,"1","1","Yes"
VAL,SATELLITE,C,1,"2","2","No"
NAME,SINK,C,1,"Sink with a faucet"
VAL,SINK,C,1,"b","b","N/A (GQ)"
VAL,SINK,C,1,"1","1","Yes"
VAL,SINK,C,1,"2","2","No"
NAME,SMARTPHONE,C,1,"Smartphone"
VAL,SMARTPHONE,C,1,"b","b","N/A (GQ/vacant)"
VAL,SMARTPHONE,C,1,"1","1","Yes"
VAL,SMARTPHONE,C,1,"2","2","No"
NAME,SMP,N,5,"Total payment on all second and junior mortgages and home equity loans (monthly amount, use ADJHSG to adjust SMP to constant dollars)"
VAL,SMP,N,5,bbbbb,bbbbb,"N/A (GQ/vacant/not owned or being bought/no second or junior mortgages or home equity loans)"
VAL,SMP,N,5,0,0,"No regular payment"
VAL,SMP,N,5,1,99999,"$1 to $99999 (Rounded and top-coded)"
NAME,STOV,C,1,"Stove or range"
VAL,STOV,C,1,"b","b","N/A (GQ)"
VAL,STOV,C,1,"1","1","Yes"
VAL,STOV,C,1,"2","2","No"
NAME,TABLET,C,1,"Tablet or other portable wireless computer"
VAL,TABLET,C,1,"b","b","N/A (GQ/vacant)"
VAL,TABLET,C,1,"1","1","Yes"
VAL,TABLET,C,1,"2","2","No"
NAME,TEL,C,1,"Telephone service"
VAL,TEL,C,1,"b","b","N/A (GQ/vacant)"
VAL,TEL,C,1,"1","1","Yes"
VAL,TEL,C,1,"2","2","No"
NAME,TEN,C,1,"Tenure"
VAL,TEN,C,1,"b","b","N/A (GQ/vacant)"
VAL,TEN,C,1,"1","1","Owned with mortgage or loan (include home equity loans)"
VAL,TEN,C,1,"2","2","Owned free and clear"
VAL,TEN,C,1,"3","3","Rented"
VAL,TEN,C,1,"4","4","Occupied without payment of rent"
NAME,VACDUR,C,1,"Vacancy duration"
VAL,VACDUR,C,1,"b","b","N/A (GQ/occupied)"
VAL,VACDUR,C,1,"1","1","Less than 1 month"
VAL,VACDUR,C,1,"2","2","1 up to 2 months"
VAL,VACDUR,C,1,"3","3","2 up to 4 months"
VAL,VACDUR,C,1,"4","4","4 up to 6 months"
VAL,VACDUR,C,1,"5","5","6 up to 12 months"
VAL,VACDUR,C,1,"6","6","12 up to 24 months"
VAL,VACDUR,C,1,"7","7","24 months or more"
NAME,VACOTH,C,2,"Other vacancy status"
VAL,VACOTH,C,2,"bb","bb","N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant')"
VAL,VACOTH,C,2," 1","1","Foreclosure"
VAL,VACOTH,C,2," 2","2","Personal/family reasons"
VAL,VACOTH,C,2," 3","3","Legal proceedings"
VAL,VACOTH,C,2," 4","4","Preparing to rent/sell"
VAL,VACOTH,C,2," 5","5","Held for storage of household furniture"
VAL,VACOTH,C,2," 6","6","Needs repairs"
VAL,VACOTH,C,2," 7","7","Currently being repaired/renovated"
VAL,VACOTH,C,2," 8","8","Specific use housing"
VAL,VACOTH,C,2," 9","9","Extended absence"
VAL,VACOTH,C,2,"10","10","Abandoned/possibly to be demolished/possibly condemned"
VAL,VACOTH,C,2,"11","11","Other"
NAME,VACS,C,1,"Vacancy status"
VAL,VACS,C,1,"b","b","N/A (GQ/occupied)"
VAL,VACS,C,1,"1","1","For rent"
VAL,VACS,C,1,"2","2","Rented, not occupied"
VAL,VACS,C,1,"3","3","For sale only"
VAL,VACS,C,1,"4","4","Sold, not occupied"
VAL,VACS,C,1,"5","5","For seasonal/recreational/occasional use"
VAL,VACS,C,1,"6","6","For migrant workers"
VAL,VACS,C,1,"7","7","Other vacant"
NAME,VALP,N,7,"Property value"
VAL,VALP,N,7,bbbbbbb,bbbbbbb,"N/A (GQ/vacant units, except 'for-sale-only' and 'sold, not occupied'/not owned or being bought)"
VAL,VALP,N,7,1,9999999,"$1 to $9999999 (Rounded and top-coded)"
NAME,VEH,C,1,"Vehicles (1 ton or less) available"
VAL,VEH,C,1,"b","b","N/A (GQ/vacant)"
VAL,VEH,C,1,"0","0","No vehicles"
VAL,VEH,C,1,"1","1","1 vehicle"
VAL,VEH,C,1,"2","2","2 vehicles"
VAL,VEH,C,1,"3","3","3 vehicles"
VAL,VEH,C,1,"4","4","4 vehicles"
VAL,VEH,C,1,"5","5","5 vehicles"
VAL,VEH,C,1,"6","6","6 or more vehicles"
NAME,WATFP,C,1,"Water cost flag variable"
VAL,WATFP,C,1,"b","b","N/A (GQ/vacant)"
VAL,WATFP,C,1,"1","1","Included in rent or in condo fee"
VAL,WATFP,C,1,"2","2","No charge"
VAL,WATFP,C,1,"3","3","Valid annual water cost in WATP"
NAME,WATP,N,4,"Water cost (yearly cost, use ADJHSG to adjust WATP to constant dollars)"
VAL,WATP,N,4,bbbb,bbbb,"N/A (GQ/vacant/included in rent or in condo fee/no charge)"
VAL,WATP,N,4,3,9999,"$3 to $9999 (Rounded and top-coded)"
NAME,YRBLT,C,4,"When structure first built"
VAL,YRBLT,C,4,"bbbb","bbbb","N/A (GQ)"
VAL,YRBLT,C,4,"1939","1939","1939 or earlier"
VAL,YRBLT,C,4,"1940","1940","1940 to 1949"
VAL,YRBLT,C,4,"1950","1950","1950 to 1959"
VAL,YRBLT,C,4,"1960","1960","1960 to 1969"
VAL,YRBLT,C,4,"1970","1970","1970 to 1979"
VAL,YRBLT,C,4,"1980","1980","1980 to 1989"
VAL,YRBLT,C,4,"1990","1990","1990 to 1999"
VAL,YRBLT,C,4,"2000","2000","2000 to 2009"
VAL,YRBLT,C,4,"2010","2010","2010 to 2019"
VAL,YRBLT,C,4,"2020","2020","2020"
VAL,YRBLT,C,4,"2021","2021","2021"
NAME,CPLT,C,1,"Couple Type"
VAL,CPLT,C,1,"b","b","N/A (GQ/vacant/non-couple households)"
VAL,CPLT,C,1,"1","1","Opposite-sex husband/wife/spouse household"
VAL,CPLT,C,1,"2","2","Same-sex husband/wife/spouse household"
VAL,CPLT,C,1,"3","3","Opposite-sex unmarried partner household"
VAL,CPLT,C,1,"4","4","Same-sex unmarried partner household"
NAME,FINCP,N,7,"Family income (past 12 months, use ADJINC to adjust FINCP to constant dollars)"
VAL,FINCP,N,7,bbbbbbb,bbbbbbb,"N/A (GQ/vacant)"
VAL,FINCP,N,7,0,0,"No family income"
VAL,FINCP,N,7,-59999,-59999,"Loss of -$59,999 or more"
VAL,FINCP,N,7,-59998,-1,"Loss of $1 to -$59,998"
VAL,FINCP,N,7,1,9999999,"Total family income in dollars (Components are rounded)"
NAME,FPARC,C,1,"Family presence and age of related children"
VAL,FPARC,C,1,"b","b","N/A (GQ/vacant/not a family)"
VAL,FPARC,C,1,"1","1","With related children under 5 years only"
VAL,FPARC,C,1,"2","2","With related children 5 to 17 years only"
VAL,FPARC,C,1,"3","3","With related children under 5 years and 5 to 17 years"
VAL,FPARC,C,1,"4","4","No related children"
NAME,GRNTP,N,5,"Gross rent (monthly amount, use ADJHSG to adjust GRNTP to constant dollars)"
VAL,GRNTP,N,5,bbbbb,bbbbb,"N/A (GQ/vacant/owned or being bought/occupied without rent payment)"
VAL,GRNTP,N,5,1,99999,"$1 - $99999 (Components are rounded)"
NAME,GRPIP,N,3,"Gross rent as a percentage of household income past 12 months"
VAL,GRPIP,N,3,bbb,bbb,"N/A (GQ/vacant/owned or being bought/occupied without rent payment/no household income)"
VAL,GRPIP,N,3,1,100,"1 percent to 100 percent"
VAL,GRPIP,N,3,101,101,"101 percent or more"
NAME,HHL,C,1,"Household language"
VAL,HHL,C,1,"b","b","N/A (GQ/vacant)"
VAL,HHL,C,1,"1","1","English only"
VAL,HHL,C,1,"2","2","Spanish"
VAL,HHL,C,1,"3","3","Other Indo-European languages"
VAL,HHL,C,1,"4","4","Asian and Pacific Island languages"
VAL,HHL,C,1,"5","5","Other language"
NAME,HHLANP,C,4,"Detailed household language"
VAL,HHLANP,C,4,"bbbb","bbbb","N/A (GQ/vacant)"
VAL,HHLANP,C,4,"1000","1000","Jamaican Creole English"
VAL,HHLANP,C,4,"1025","1025","Other English-based Creole languages"
VAL,HHLANP,C,4,"1055","1055","Haitian"
VAL,HHLANP,C,4,"1069","1069","Kabuverdianu"
VAL,HHLANP,C,4,"1110","1110","German"
VAL,HHLANP,C,4,"1120","1120","Swiss German"
VAL,HHLANP,C,4,"1125","1125","Pennsylvania German"
VAL,HHLANP,C,4,"1130","1130","Yiddish"
VAL,HHLANP,C,4,"1132","1132","Dutch"
VAL,HHLANP,C,4,"1134","1134","Afrikaans"
VAL,HHLANP,C,4,"1140","1140","Swedish"
VAL,HHLANP,C,4,"1141","1141","Danish"
VAL,HHLANP,C,4,"1142","1142","Norwegian"
VAL,HHLANP,C,4,"1155","1155","Italian"
VAL,HHLANP,C,4,"1170","1170","French"
VAL,HHLANP,C,4,"1175","1175","Cajun French"
VAL,HHLANP,C,4,"1200","1200","Spanish"
VAL,HHLANP,C,4,"1210","1210","Portuguese"
VAL,HHLANP,C,4,"1220","1220","Romanian"
VAL,HHLANP,C,4,"1231","1231","Irish"
VAL,HHLANP,C,4,"1235","1235","Greek"
VAL,HHLANP,C,4,"1242","1242","Albanian"
VAL,HHLANP,C,4,"1250","1250","Russian"
VAL,HHLANP,C,4,"1260","1260","Ukrainian"
VAL,HHLANP,C,4,"1262","1262","Czech"
VAL,HHLANP,C,4,"1263","1263","Slovak"
VAL,HHLANP,C,4,"1270","1270","Polish"
VAL,HHLANP,C,4,"1273","1273","Bulgarian"
VAL,HHLANP,C,4,"1274","1274","Macedonian"
VAL,HHLANP,C,4,"1275","1275","Serbocroatian"
VAL,HHLANP,C,4,"1276","1276","Bosnian"
VAL,HHLANP,C,4,"1277","1277","Croatian"
VAL,HHLANP,C,4,"1278","1278","Serbian"
VAL,HHLANP,C,4,"1281","1281","Lithuanian"
VAL,HHLANP,C,4,"1283","1283","Latvian"
VAL,HHLANP,C,4,"1288","1288","Armenian"
VAL,HHLANP,C,4,"1290","1290","Farsi"
VAL,HHLANP,C,4,"1292","1292","Dari"
VAL,HHLANP,C,4,"1315","1315","Kurdish"
VAL,HHLANP,C,4,"1327","1327","Pashto"
VAL,HHLANP,C,4,"1340","1340","India N.E.C."
VAL,HHLANP,C,4,"1350","1350","Hindi"
VAL,HHLANP,C,4,"1360","1360","Urdu"
VAL,HHLANP,C,4,"1380","1380","Bengali"
VAL,HHLANP,C,4,"1420","1420","Punjabi"
VAL,HHLANP,C,4,"1435","1435","Konkani"
VAL,HHLANP,C,4,"1440","1440","Marathi"
VAL,HHLANP,C,4,"1450","1450","Gujarati"
VAL,HHLANP,C,4,"1500","1500","Nepali"
VAL,HHLANP,C,4,"1525","1525","Pakistan N.E.C."
VAL,HHLANP,C,4,"1530","1530","Sinhala"
VAL,HHLANP,C,4,"1540","1540","Other Indo-Iranian languages"
VAL,HHLANP,C,4,"1564","1564","Other Indo-European languages"
VAL,HHLANP,C,4,"1565","1565","Finnish"
VAL,HHLANP,C,4,"1582","1582","Hungarian"
VAL,HHLANP,C,4,"1675","1675","Turkish"
VAL,HHLANP,C,4,"1690","1690","Mongolian"
VAL,HHLANP,C,4,"1730","1730","Telugu"
VAL,HHLANP,C,4,"1737","1737","Kannada"
VAL,HHLANP,C,4,"1750","1750","Malayalam"
VAL,HHLANP,C,4,"1765","1765","Tamil"
VAL,HHLANP,C,4,"1900","1900","Khmer"
VAL,HHLANP,C,4,"1960","1960","Vietnamese"
VAL,HHLANP,C,4,"1970","1970","Chinese"
VAL,HHLANP,C,4,"2000","2000","Mandarin"
VAL,HHLANP,C,4,"2030","2030","Min Nan Chinese"
VAL,HHLANP,C,4,"2050","2050","Cantonese"
VAL,HHLANP,C,4,"2100","2100","Tibetan"
VAL,HHLANP,C,4,"2160","2160","Burmese"
VAL,HHLANP,C,4,"2270","2270","Chin languages"
VAL,HHLANP,C,4,"2350","2350","Karen languages"
VAL,HHLANP,C,4,"2430","2430","Thai"
VAL,HHLANP,C,4,"2475","2475","Lao"
VAL,HHLANP,C,4,"2525","2525","Iu Mien"
VAL,HHLANP,C,4,"2535","2535","Hmong"
VAL,HHLANP,C,4,"2560","2560","Japanese"
VAL,HHLANP,C,4,"2575","2575","Korean"
VAL,HHLANP,C,4,"2715","2715","Malay"
VAL,HHLANP,C,4,"2770","2770","Indonesian"
VAL,HHLANP,C,4,"2850","2850","Other languages of Asia"
